repository,LCOM5,WMC,CBO,NOI_x,RFC,CLOC_x,DIT,NOA,NOC,NOD,NOP,LOC_x,LLOC_x,NM,NLM,NOS_x,TLOC_x,TLLOC_x,TNM,TNLM,TNOS_x,McCC,NOI_y,CLOC_y,DLOC,TCLOC,LLOC_y,LOC_y,NOS_y,NUMPAR,TLLOC_y,TLOC_y,TNOS_y,HCPL,HDIF,HEFF,HNDB,HPL,HPV,HTRP,HVOL,MI
reflex-dev_reflex,0.947261663286004,2.7849898580121706,0.2068965517241379,0.0649087221095334,1.3468559837728196,11.872210953346856,0.1480730223123732,0.1480730223123732,0.1440162271805274,0.1480730223123732,0.1440162271805274,32.198782961460445,22.425963488843813,1.9432048681541585,1.281947261663286,4.9452332657200815,32.29817444219067,22.48073022312373,1.971602434077079,1.281947261663286,4.9452332657200815,2.22168284789644,0.2281553398058252,6.252427184466019,5.496763754045308,6.2799352750809065,8.101941747572816,14.846278317152104,3.894822006472492,1.843042071197411,8.210355987055015,14.988673139158577,3.9449838187702255,8.303296364897323,0.6701458163780571,227.56254314383224,0.0057231029054032,5.074614065180103,3.583190394511149,12.642363507990703,17.16930871620974,50.99262723694772
flairNLP_flair,2.6823529411764704,9.731372549019609,1.007843137254902,0.515686274509804,3.9490196078431374,11.709803921568628,0.6588235294117647,0.6588235294117647,0.5470588235294118,0.6588235294117647,0.5470588235294118,70.87843137254902,53.99411764705882,5.676470588235294,3.433333333333333,26.17058823529412,70.87843137254902,53.99411764705882,5.698039215686275,3.437254901960784,26.176470588235293,2.84902411021814,0.3920780711825488,2.82089552238806,1.5723306544202067,2.8243398392652126,13.686567164179104,18.723306544202067,7.646957520091848,2.737083811710677,13.72617680826636,18.766934557979333,7.663605051664753,18.75014149486684,0.969543810223594,156.56215322604166,0.0126758009027658,9.339673913043478,6.053442028985507,8.69789740144676,38.02740270829777,31.66889852791377
horovod_horovod,3.796747967479675,15.146341463414634,0.4688346883468834,0.4959349593495935,6.333333333333333,11.794037940379404,0.1517615176151761,0.1680216802168021,0.1490514905149051,0.1680216802168021,0.1490514905149051,100.45528455284553,78.72357723577235,6.897018970189702,5.837398373983739,50.95663956639567,100.4661246612466,78.7289972899729,7.56639566395664,6.043360433604336,51.52032520325204,2.8184568835098336,0.6036308623298033,1.5930408472012103,0.7771053958648513,1.6787695410993444,12.578416540595056,15.800302571860817,9.019162884518408,2.0292486132123044,13.410489157841656,16.793242561775088,9.586989409984872,23.81887404732145,1.2199514181458946,214.5965993513369,0.0147550891096918,10.125109745390692,6.964442493415277,11.922033297296494,44.265267329075634,41.17832869342626
lllyasviel_Fooocus,2.305676855895197,6.698689956331878,0.517467248908297,0.4432314410480349,3.0633187772925763,6.888646288209607,0.0917030567685589,0.0917030567685589,0.0764192139737991,0.0917030567685589,0.0764192139737991,53.430131004366814,43.37772925764192,3.11353711790393,2.6200873362445414,22.71397379912664,53.55021834061135,43.48908296943232,3.1353711790393013,2.62882096069869,22.77729257641921,2.5695142378559463,0.3249581239530988,1.6499162479061975,0.7294807370184254,1.6549413735343383,15.090452261306533,17.798157453936348,8.681742043551088,3.661641541038526,15.127303182579563,17.84170854271357,8.712730318257956,40.835987290923406,1.7212867557102638,557.7598949425052,0.0299453440920778,18.282608695652176,10.454545454545457,30.986660830139176,89.83603227623345,33.29087196019651
PaddlePaddle_PaddleNLP,3.162001036806636,10.590461378952826,0.5813893208916537,0.310523587350959,4.26023846552618,20.43157076205288,0.1892172109901503,0.1902540176257128,0.185329186106791,0.1902540176257128,0.185329186106791,90.267755313634,72.06272680145153,4.553395541731467,3.94971487817522,31.98418869880767,90.36936236391912,72.14385692068429,4.6625194401244165,3.9577501296008295,32.03499222395023,2.751751077586207,0.2722252155172414,3.6945043103448274,2.895878232758621,3.7152478448275854,14.36267510775862,19.38752693965517,8.145878232758621,3.240032327586207,14.60748922413793,19.67194234913793,8.312163254310345,22.569257483780323,1.145820661504153,242.2511773494521,0.0151029620772795,10.27936614969656,6.604585300067431,13.45839874163663,45.3088862318431,46.40735257408951
ultralytics_ultralytics,3.327956989247312,13.693548387096774,0.4139784946236559,0.2795698924731182,4.983870967741935,34.02150537634409,0.1451612903225806,0.1451612903225806,0.1290322580645161,0.1451612903225806,0.1290322580645161,89.44623655913979,67.17204301075269,5.580645161290323,4.704301075268817,37.854838709677416,89.44623655913979,67.17204301075269,5.618279569892473,4.704301075268817,37.854838709677416,2.934331797235023,0.3640552995391705,5.278801843317972,3.1497695852534564,5.29147465437788,10.942396313364055,15.7926267281106,8.074884792626728,2.9700460829493087,10.988479262672811,15.847926267281109,8.111751152073733,25.22142591198364,1.280139290927604,255.2607029262996,0.0164969954576146,11.346938775510203,7.525046382189239,14.181150162572234,49.49098637284384,47.4483619860256
microsoft_nni,2.6453168044077136,7.179063360881543,0.4648760330578512,0.2052341597796143,3.4738292011019283,11.606060606060606,0.1756198347107438,0.1797520661157025,0.1453168044077135,0.1797520661157025,0.1453168044077135,46.60192837465565,35.18112947658402,4.396694214876033,3.268595041322314,19.163911845730027,46.61845730027548,35.19765840220386,4.616391184573002,3.4173553719008263,19.62465564738292,2.245100150764592,0.2569459401249192,2.090027999138488,1.4469093258668964,2.143441740254146,8.349989231100581,10.95886280422141,5.8216670256299805,2.3766961016584105,8.802929140641826,11.4766314882619,6.137195778591428,16.5092209436323,0.9875962323346248,125.4731367188657,0.0105517468276272,8.057308194885197,5.6036960985626285,6.970729817714704,31.655240482881617,47.2980591402569
PrefectHQ_prefect,2.5021707670043414,3.871683550410034,0.2793053545586107,0.1977809937288953,3.305354558610709,4.942595272551857,0.1509889049686444,0.1538832609744332,0.1365171249397009,0.1538832609744332,0.1365171249397009,51.49011095031356,42.35166425470333,2.9667149059334297,3.1075735648818137,13.428847081524362,52.31934394597202,43.04968644476604,3.5533043897732752,3.232995658465992,13.736131210805596,1.4629967189208894,0.1461903025884068,1.2834487787094422,0.7203791469194313,1.338497994896099,12.515858549033904,15.003463361283266,4.756653299307327,2.496172074371126,13.521144732045206,16.11921254101349,5.1409041195771055,8.564181314335164,0.5957015715304252,30.046964514193856,0.0054926626746194,5.31817609270689,3.946088928076584,1.6692758063441062,16.47798802385753,33.87491268838206
jina-ai_jina,1.5452322738386308,3.6943765281173593,0.1491442542787286,0.0745721271393643,1.9315403422982884,5.910757946210269,0.0721271393643031,0.0782396088019559,0.0721271393643031,0.0782396088019559,0.0721271393643031,28.183374083129586,23.93031784841076,1.9229828850855744,1.856968215158924,8.591687041564793,29.70171149144254,25.288508557457213,2.1039119804400976,1.919315403422983,9.134474327628364,2.1251758087201127,0.1568213783403657,2.549226441631505,2.279184247538678,2.628691983122363,9.79676511954993,12.886075949367088,4.5358649789029535,3.112517580872012,10.573839662447256,13.760196905766524,4.954992967651196,13.326982945563108,0.6346996172579876,85.52414768487114,0.0090937986464819,6.687732342007435,4.4646840148698885,4.751341538048405,27.28139593944572,48.18290827858564
mlc-ai_mlc-llm,2.6582278481012658,7.291139240506329,0.4936708860759494,0.2974683544303797,3.367088607594937,9.30379746835443,0.0126582278481012,0.0126582278481012,0.0126582278481012,0.0126582278481012,0.0126582278481012,71.94303797468355,61.765822784810126,2.8860759493670884,3.069620253164557,34.62658227848101,71.94303797468355,61.765822784810126,3.151898734177215,3.107594936708861,35.050632911392405,2.5657015590200447,0.1915367483296214,2.0311804008908685,1.2583518930957684,2.0556792873051224,17.870824053452115,20.625835189309576,11.78173719376392,3.175946547884187,19.011135857461024,21.87750556792873,12.334075723830734,98.68665511709573,1.666853917343432,803.8467050630394,0.0644124137903424,32.481944444444444,18.85833333333333,44.65815028127989,193.23724137102727,24.91547774861948
quantopian_zipline,2.664492078285181,5.568499534016776,0.5806150978564771,0.2590866728797763,3.701770736253495,18.28797763280522,0.4268406337371854,0.478098788443616,0.3215284249767008,0.478098788443616,0.3215284249767008,78.53215284249767,59.9878844361603,5.264678471575023,3.4426840633737186,18.5712954333644,78.56477166821995,60.01397949673812,5.631873252562908,3.5209692451071763,18.679403541472507,1.7656619385342789,0.2624113475177305,4.008274231678487,2.607269503546099,4.1054964539007095,14.528664302600474,20.18617021276596,5.6072695035461,2.2603427895981087,15.29403073286052,21.08067375886525,5.921985815602837,9.29719248649571,0.6868175969656478,73.04260728633791,0.0067299734997275,5.492068429237947,3.5810264385692068,4.057922627018775,20.189920499182826,44.06754042044196
pytorch_vision,2.486707566462168,6.570552147239264,0.3067484662576687,0.8394683026584867,4.012269938650307,10.075664621676893,0.2259713701431492,0.2259713701431492,0.1462167689161554,0.2259713701431492,0.1462167689161554,57.87014314928425,42.92944785276074,5.101226993865031,3.17280163599182,19.56646216768916,57.94683026584867,42.99386503067485,5.217791411042945,3.210633946830266,19.65644171779141,2.1235955056179776,0.5522141440846001,1.3000660938532715,0.592531394580304,1.3113020489094511,10.995042961004629,13.472901520158626,6.241242564441507,2.7951090548578983,11.17151354923992,13.667547918043622,6.342696629213483,16.866163734769433,0.975885020735786,133.48057947187172,0.0108468475689347,8.092424242424242,5.5590909090909095,7.41558774843732,32.54054270680332,38.70860327406152
ranger_ranger,2.86046511627907,16.63953488372093,0.3527131782945736,0.3062015503875969,4.771317829457364,10.472868217054264,0.3604651162790697,0.3604651162790697,0.2868217054263566,0.3604651162790697,0.2868217054263566,70.67054263565892,55.36434108527132,5.341085271317829,4.465116279069767,35.34496124031008,70.68217054263566,55.37596899224806,5.5310077519379846,4.472868217054264,35.36046511627907,3.885067873303168,0.453393665158371,1.395475113122172,0.6805429864253394,1.4226244343891403,10.589140271493212,12.729411764705882,8.070588235294117,1.889592760180996,10.877828054298645,13.048868778280545,8.256108597285069,18.37760739290352,1.13825560095404,183.3842863151744,0.0121721327750037,8.914959016393443,6.064549180327869,10.188015906398602,36.516398325011615,33.33316818717324
powerline_powerline,2.707509881422925,7.569169960474309,0.4308300395256917,0.4031620553359684,3.976284584980237,4.790513833992095,0.2490118577075099,0.2490118577075099,0.233201581027668,0.2490118577075099,0.233201581027668,48.27272727272727,41.91699604743083,4.181818181818182,3.573122529644269,22.46245059288537,48.27272727272727,41.91699604743083,4.391304347826087,3.656126482213439,22.679841897233203,2.1961009174311927,0.4059633027522936,1.125,0.6903669724770642,1.1295871559633028,10.400229357798166,11.85894495412844,6.430045871559633,2.14105504587156,10.702981651376149,12.190366972477063,6.580275229357798,11.93667954553807,0.7081125195988462,84.11883980496623,0.0075155941825373,5.844036697247707,4.197247706422019,4.673268878053683,22.54678254761224,42.27788368396787
ddbourgin_numpy-ml,4.259036144578313,12.16867469879518,0.572289156626506,0.3072289156626506,5.987951807228916,61.59036144578313,0.4518072289156626,0.4518072289156626,0.4457831325301205,0.4518072289156626,0.4457831325301205,134.43373493975903,116.93975903614458,9.25301204819277,5.680722891566265,39.32530120481928,134.43373493975903,116.93975903614458,9.259036144578314,5.680722891566265,39.32530120481928,2.1443736730360934,0.3152866242038216,10.644373673036094,9.926751592356688,10.64755838641189,10.48832271762208,22.51061571125265,6.916135881104034,2.529723991507431,10.503184713375797,22.528662420382165,6.929936305732484,22.99051476496896,1.3702028266287762,151.03500835552632,0.0146776626055572,10.926578560939795,7.475770925110132,8.390833797529254,44.03298781667191,39.82271872724301
python_mypy,4.745625841184388,20.7092866756393,0.522207267833109,0.5545087483176312,8.24764468371467,17.150740242261104,0.8034993270524899,0.8169582772543742,0.3660834454912516,0.8169582772543742,0.3660834454912516,100.72543741588156,78.90713324360699,10.711978465679676,7.693135935397039,42.21803499327053,100.72543741588156,78.90713324360699,10.825033647375506,7.714670255720054,42.226110363391655,2.724327195467422,0.6359773371104815,1.7202549575070822,0.6703257790368272,1.739199716713881,9.2268059490085,11.213881019830028,5.512570821529745,2.239553824362606,9.312854107648723,11.310021246458923,5.554886685552408,15.70052747942366,0.851260587707611,123.16873104395876,0.0096384644877314,7.055235350624399,5.0862952289465255,6.84270728021986,28.915393463194224,25.116836222428265
Delgan_loguru,2.3255813953488373,8.279069767441861,0.1860465116279069,0.2790697674418604,3.197674418604651,13.86046511627907,0.0581395348837209,0.0581395348837209,0.0465116279069767,0.0581395348837209,0.0465116279069767,50.74418604651163,44.01162790697674,2.86046511627907,2.9186046511627906,18.15116279069768,51.2906976744186,44.45348837209303,3.0930232558139537,3.0348837209302326,18.87209302325581,2.954356846473029,0.3526970954356846,4.813278008298755,4.493775933609959,4.813278008298755,9.705394190871369,15.634854771784232,6.365145228215767,2.240663900414938,10.066390041493776,16.070539419087137,6.622406639004149,9.128446979796442,0.6673855663214553,61.3672895530072,0.00583382568047,5.297574626865671,4.134328358208955,3.409293864055939,17.50147704141024,39.293769246933685
aio-libs_aiohttp,4.237785016286645,11.19869706840391,0.4788273615635179,0.1954397394136807,5.684039087947883,5.980456026058632,0.3973941368078176,0.3973941368078176,0.2312703583061889,0.3973941368078176,0.2312703583061889,67.88599348534201,55.074918566775246,7.078175895765472,5.488599348534202,29.15960912052117,67.88599348534201,55.074918566775246,7.315960912052117,5.50814332247557,29.179153094462546,2.124845488257108,0.245982694684796,0.899876390605686,0.3899876390605686,0.907292954264524,9.38627935723115,11.024721878862794,5.440667490729296,1.9449938195302845,9.53831891223733,11.18726823238566,5.5364647713226205,8.435656026851083,0.6280301262674809,38.1359793560078,0.0051936288107383,5.058948004836759,3.98186215235792,2.11866551977823,15.580886432214768,18.365271769426123
mlflow_mlflow,3.294289897510981,8.373352855051245,0.1185944363103953,0.2898975109809663,4.724743777452416,18.4787701317716,0.0673499267935578,0.0702781844802342,0.0556368960468521,0.0702781844802342,0.0556368960468521,66.96339677891655,56.20937042459737,4.890190336749634,4.43484626647145,20.024890190336748,67.32064421669106,56.54612005856515,5.036603221083455,4.452415812591508,20.060029282576867,1.944576674600476,0.3624617477048623,3.735464127847671,3.1866712002720163,3.7619857191431487,8.80890853451207,12.956137368242096,4.515810948656919,2.314518871132268,9.058143488609316,13.241754505270316,4.653859231553893,9.269834984604628,0.572315437517466,37.76921319144717,0.0058547166184431,5.208866995073891,3.775369458128079,2.0982896217470897,17.56414985532929,39.16159135422341
HumanSignal_label-studio,0.991044776119403,3.0104477611940297,0.1417910447761194,0.0492537313432835,1.344776119402985,1.3970149253731343,0.0761194029850746,0.0805970149253731,0.0701492537313432,0.0805970149253731,0.0701492537313432,28.546268656716418,24.83432835820896,1.5686567164179104,1.2955223880597015,6.770149253731344,29.232835820895524,25.507462686567163,1.582089552238806,1.2985074626865671,6.786567164179105,2.342624854819977,0.2799070847851335,0.9547038327526132,0.3879210220673635,0.9581881533101044,8.336817653890824,9.94541231126597,5.24274099883856,2.1939605110336817,8.376306620209059,9.988385598141695,5.2682926829268295,10.920424601948374,0.6339468628371436,57.22402330551876,0.0067101591555773,5.547040971168437,4.097875569044006,3.1791124058621527,20.13047746673225,43.53511566673047
RasaHQ_rasa,3.477477477477477,11.902702702702705,0.3783783783783784,0.2486486486486486,5.724324324324324,24.43063063063063,0.2648648648648649,0.29009009009009,0.245045045045045,0.29009009009009,0.245045045045045,103.01441441441442,83.35135135135135,7.854054054054054,5.475675675675675,25.544144144144145,103.10630630630632,83.41801801801802,7.949549549549549,5.475675675675675,25.544144144144145,2.212324179504354,0.4464166108506363,3.9367046215673134,2.965170797052913,3.9507702612190223,11.7906898861353,16.793369055592766,4.625586068318821,2.5448760884125923,12.022438044206297,17.058606831882116,4.747823174815808,8.141843224425001,0.6226375879545584,30.562234499416785,0.0050621404388631,4.884196185286103,3.798024523160763,1.6979019166342806,15.186421316588865,40.01453075212078
jantic_DeOldify,3.2,8.135714285714286,0.5785714285714286,0.4357142857142857,4.496428571428571,3.521428571428572,0.2857142857142857,0.2857142857142857,0.2464285714285714,0.2857142857142857,0.2464285714285714,30.74642857142857,25.90357142857143,6.460714285714285,4.060714285714286,17.792857142857144,30.77142857142857,25.925,6.507142857142857,4.082142857142857,17.817857142857143,2.015929203539823,0.3433628318584071,0.6238938053097345,0.4513274336283185,0.6238938053097345,5.499115044247787,6.179646017699115,4.38141592920354,3.078761061946903,5.531858407079646,6.212389380530974,4.411504424778761,10.96394760547549,0.8090639898237242,72.64230269813835,0.0070235913993819,5.848254931714719,4.213201820940819,4.035683483229916,21.070774198146065,28.10856063461259
frappe_erpnext,2.714429868819374,16.60141271442987,0.0171543895055499,0.6135216952573158,5.746720484359233,5.040363269424823,0.0090817356205852,0.0090817356205852,0.0090817356205852,0.0090817356205852,0.0090817356205852,114.65388496468212,93.6619576185671,5.083753784056508,5.133198789101917,46.40262361251261,114.65388496468212,93.6619576185671,5.1594349142280524,5.133198789101917,46.40262361251261,3.2825219473264164,0.8242218675179569,0.9694732641660015,0.3306065442936951,0.9742617717478051,17.702913008778932,21.19772545889864,9.094772545889864,1.3487629688747007,17.875698324022345,21.384676775738228,9.174980047885075,15.623133610999108,0.8775683452726092,90.9421169365831,0.00936735044018,7.275507874914403,5.367267747089706,5.052339829810104,28.10205132054075,33.07496411634708
spotify_luigi,2.372093023255814,4.730506155950752,0.8310533515731874,0.1751025991792065,3.3406292749658,5.264021887824898,0.222298221614227,0.2318741450068399,0.1928864569083447,0.2318741450068399,0.1928864569083447,34.44870041039672,26.6265389876881,4.575239398084816,3.1655266757865936,12.770177838577291,34.48632010943913,26.660054719562243,4.948700410396717,3.4500683994528045,13.216142270861834,1.53757225433526,0.3697198755002223,1.1078257003112495,0.8145842596709649,1.1340595820364607,6.469986660738106,8.197421076033793,4.087149844375278,1.5649177412183193,7.034459759893286,8.835927078701646,4.292574477545576,4.177015202092517,0.3333580787823353,20.70251919600684,0.002552677374817,2.392189679218968,1.905439330543933,1.1501399553337004,7.658032124451348,44.2525023675352
Ciphey_Ciphey,4.25,8.854166666666666,0.1979166666666666,0.0520833333333333,4.833333333333333,8.895833333333334,0.0625,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,52.208333333333336,40.427083333333336,5.104166666666667,4.78125,19.479166666666668,52.208333333333336,40.427083333333336,5.177083333333333,4.84375,19.61458333333333,1.8558951965065504,0.1222707423580786,1.537117903930131,0.7467248908296943,1.5414847161572052,7.098253275109171,8.914847161572052,4.067685589519651,1.3689956331877728,7.170305676855895,8.997816593886462,4.111353711790393,6.419824073734508,0.507664055669279,51.37674756997861,0.0041586791583245,3.478174603174604,2.632936507936508,2.8542637538877056,12.47603747497385,66.40354725936743
recommenders-team_recommenders,3.484536082474227,13.948453608247425,0.268041237113402,0.1752577319587628,5.865979381443299,47.845360824742265,0.0309278350515463,0.0309278350515463,0.0309278350515463,0.0309278350515463,0.0309278350515463,179.6701030927835,149.27835051546393,5.783505154639175,5.690721649484536,58.68041237113402,179.6701030927835,149.27835051546393,5.845360824742268,5.690721649484536,58.68041237113402,2.478021978021978,0.4377289377289377,7.606227106227106,6.195970695970696,7.617216117216117,19.6978021978022,29.37545787545788,10.375457875457876,2.838827838827839,19.76923076923077,29.465201465201464,10.424908424908423,17.626091268104226,0.946289038182336,123.71337683904724,0.0115531563824598,8.822310756972112,5.90996015936255,6.8729653799471,34.65946914737928,52.70828605414767
aws_aws-cli,3.2917038358608384,7.090990187332738,0.3889384478144513,0.2132024977698483,5.305084745762712,5.732381801962534,0.2854594112399643,0.2854594112399643,0.2488849241748439,0.2854594112399643,0.2488849241748439,66.15432649420161,54.974130240856375,6.1177520071364855,5.091882247992864,25.531668153434435,66.15432649420161,54.974130240856375,6.137377341659233,5.094558429973239,25.536128456735057,1.3972578660573036,0.4410265424503428,0.934434874318861,0.3505009667779926,0.9383019862893304,9.6596941465987,11.05097556688346,5.022499560555458,1.6030936895763754,9.680435928985762,11.07259623835472,5.031815784847952,4.324201102912916,0.3286233463999902,13.0279234198995,0.002688400949405,2.7498666666666667,2.161955555555556,0.7237735233277427,8.06520284821467,50.001150814799054
kivy_kivy,2.9132762312633838,10.704496788008566,0.4539614561027837,0.1402569593147751,4.094218415417559,10.360813704496788,0.1370449678800856,0.1370449678800856,0.1199143468950749,0.1370449678800856,0.1199143468950749,67.19057815845824,53.15417558886509,4.831905781584583,3.953961456102784,28.981798715203425,67.1948608137045,53.15631691648822,4.95289079229122,3.967880085653105,29.009635974304068,2.7641692009953,0.3209842410837711,1.962952723251313,1.046723804257672,1.983688139341996,9.7732927840752,12.426043682609896,7.327343102018247,2.034835499032347,10.00691180536356,12.689798175283384,7.491014653027371,16.951119838497146,0.9272740138864096,209.3128039915885,0.0117786192784191,8.131333005410722,5.249631087063453,11.628489110643766,35.33585783525738,42.77477411626292
ipython_ipython,2.8052930056710776,9.487712665406429,0.3969754253308128,0.4026465028355387,4.175803402646503,21.98109640831758,0.2325141776937618,0.2438563327032136,0.2003780718336484,0.2438563327032136,0.2003780718336484,70.16446124763705,54.30434782608695,4.909262759924386,3.773156899810964,25.139886578449904,70.17958412098298,54.31758034026465,5.141776937618148,3.80718336483932,25.21361058601134,2.654151242728715,0.3685880486515071,5.043363299841354,3.564780539397145,5.100475938656795,10.212057112638815,16.06663141195135,6.859333685880486,1.97567424643046,10.53358011634056,16.442622950819672,7.051824431517716,11.12442237472372,0.718446951164663,70.27389855465249,0.0069061998321517,5.666107382550336,4.186912751677852,3.904105475258487,20.71859949645499,41.578146624514495
zhayujie_chatgpt-on-wechat,3.744897959183673,16.29591836734694,0.2346938775510204,0.673469387755102,5.428571428571429,10.193877551020408,0.1122448979591836,0.1122448979591836,0.0714285714285714,0.1122448979591836,0.0714285714285714,73.16326530612245,65.14285714285714,5.714285714285714,4.755102040816326,43.93877551020408,73.16326530612245,65.14285714285714,5.806122448979592,4.755102040816326,43.93877551020408,3.4945295404814005,0.4113785557986871,2.015317286652079,1.2056892778993435,2.024070021881838,12.01969365426696,14.185995623632383,9.321663019693654,2.2472647702407,12.157549234135669,14.332603938730854,9.422319474835886,23.269062206867822,1.0383727181893323,153.92858249879822,0.013925502786411,9.709570957095709,6.904290429042904,8.551587916599916,41.77650835923339,51.92957693298349
RaRe-Technologies_gensim,4.881533101045296,14.787456445993032,0.3519163763066202,0.4320557491289198,7.2020905923344944,57.26132404181185,0.2752613240418118,0.2822299651567944,0.2160278745644599,0.2822299651567944,0.2160278745644599,139.19163763066203,111.53310104529616,8.616724738675957,6.770034843205575,50.20209059233449,139.8432055749129,112.06620209059234,8.794425087108014,6.843205574912892,50.47386759581882,2.218504966021955,0.3915316257187663,7.542080501829587,6.270256142185049,7.566649242028228,10.168322007318348,18.582854155776268,7.478306325143754,2.0041819132253007,10.251437532671195,18.69053842132776,7.535807631991636,13.960275980901669,0.8726811534347566,118.85824433778927,0.0091394565302603,6.9439918533604885,4.779022403258656,6.603235796543856,27.41836959078097,31.4695515418934
sanic-org_sanic,2.7411764705882358,9.450980392156865,0.2392156862745098,0.0980392156862745,3.6901960784313728,19.862745098039216,0.2588235294117647,0.2588235294117647,0.1764705882352941,0.2588235294117647,0.1764705882352941,67.08627450980393,55.98039215686274,4.137254901960785,3.592156862745098,19.011764705882356,67.08627450980393,55.98039215686274,4.196078431372549,3.596078431372549,19.04313725490196,2.671840354767184,0.2638580931263858,4.496674057649668,3.789356984478936,4.5266075388026605,10.73059866962306,15.546563192904657,5.267184035476719,2.4855875831485585,10.917960088691796,15.773835920177383,5.383592017738359,8.598803424671482,0.6126059662042521,38.46791030329288,0.0057593735367398,5.404910714285714,3.842857142857143,2.1371061279607053,17.278120610220032,39.580092029033885
tiangolo_fastapi,0.2651851851851852,0.5407407407407407,0.1377777777777777,0.0044444444444444,0.317037037037037,0.2725925925925926,0.1303703703703703,0.1303703703703703,0.1259259259259259,0.1303703703703703,0.1259259259259259,9.207407407407407,8.555555555555555,0.3362962962962963,0.3125925925925926,1.0888888888888888,9.416296296296297,8.764444444444445,0.362962962962963,0.3125925925925926,1.0888888888888888,1.89119170984456,0.0880829015544041,0.3834196891191709,0.0103626943005181,0.38860103626943,16.502590673575128,17.031088082901555,3.4974093264248705,6.61139896373057,17.321243523316063,17.854922279792746,3.808290155440415,6.665966940412748,0.403660223513742,12.640687978229614,0.0038543865032608,4.172422815279958,3.3864468864468864,0.7022604432349676,11.56315950978239,57.15440896510761
babysor_MockingBird,2.261904761904762,7.880952380952381,0.2976190476190476,0.2738095238095238,3.267857142857143,10.898809523809524,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,0.0238095238095238,60.11309523809524,47.42857142857143,3.0595238095238093,2.994047619047619,28.714285714285715,60.11309523809524,47.42857142857143,3.0595238095238093,2.994047619047619,28.714285714285715,2.63220675944334,0.3956262425447316,2.886679920477137,1.5447316103379722,2.886679920477137,13.570576540755468,17.709741550695824,9.590457256461232,3.3479125248508947,13.570576540755468,17.709741550695824,9.590457256461232,25.10602444293444,1.4114367287060154,280.3545705517888,0.0172253837255834,11.832618025751072,7.628040057224607,15.575253919543862,51.67615117675047,52.13624830755295
yt-dlp_yt-dlp,1.537911869789599,8.147677649861055,0.3997618102421595,0.519650655021834,2.693529178245336,2.907502977371973,0.4390631202858277,0.4390631202858277,0.3513298928146089,0.4390631202858277,0.3513298928146089,78.1143310837634,69.63676061929337,4.159984120682811,2.173878523223501,20.68400158793172,78.13219531560144,69.65303691941247,4.364827312425565,2.185788011115522,20.70543866613736,4.113026052104209,0.5392785571142285,0.6707414829659318,0.1270541082164328,0.7200400801603206,19.00440881763527,21.552905811623248,9.789178356713428,2.365731462925852,20.04228456913828,22.67114228456914,10.4501002004008,23.37596177306672,1.0401638944114635,189.93283516020875,0.0139196514580966,9.653396311291049,7.081196581196581,10.551824175567113,41.75895437428995,35.24916234643259
