repository,McCC,NL,NLE,NII,NOI,CD,CLOC,DLOC,TCD,TCLOC,LLOC,LOC,NOS,NUMPAR,TLLOC,TLOC,TNOS,HCPL,HDIF,HEFF,HNDB,HPL,HPV,HTRP,HVOL,MI
mlflow_mlflow,1.944576674600476,0.0,0.0,0.0,0.3624617477048623,0.0,3.735464127847671,3.1866712002720163,0.0,3.7619857191431487,8.80890853451207,12.956137368242096,4.515810948656919,2.314518871132268,9.058143488609316,13.241754505270316,4.653859231553893,9.269834984604628,0.572315437517466,37.76921319144717,0.0058547166184431,5.208866995073891,3.775369458128079,2.0982896217470897,17.56414985532929,39.16159135422341
HumanSignal_label-studio,2.342624854819977,0.0,0.0,0.0,0.2799070847851335,0.0,0.9547038327526132,0.3879210220673635,0.0,0.9581881533101044,8.336817653890824,9.94541231126597,5.24274099883856,2.1939605110336817,8.376306620209059,9.988385598141695,5.2682926829268295,10.920424601948374,0.6339468628371436,57.22402330551876,0.0067101591555773,5.547040971168437,4.097875569044006,3.1791124058621527,20.13047746673225,43.53511566673047
RasaHQ_rasa,2.212324179504354,0.0,0.0,0.0,0.4464166108506363,0.0,3.9367046215673134,2.965170797052913,0.0,3.9507702612190223,11.7906898861353,16.793369055592766,4.625586068318821,2.5448760884125923,12.022438044206297,17.058606831882116,4.747823174815808,8.141843224425001,0.6226375879545584,30.562234499416785,0.0050621404388631,4.884196185286103,3.798024523160763,1.6979019166342806,15.186421316588865,40.01453075212078
jantic_DeOldify,2.015929203539823,0.0,0.0,0.0,0.3433628318584071,0.0,0.6238938053097345,0.4513274336283185,0.0,0.6238938053097345,5.499115044247787,6.179646017699115,4.38141592920354,3.078761061946903,5.531858407079646,6.212389380530974,4.411504424778761,10.96394760547549,0.8090639898237242,72.64230269813835,0.0070235913993819,5.848254931714719,4.213201820940819,4.035683483229916,21.070774198146065,28.10856063461259
frappe_erpnext,3.2825219473264164,0.0,0.0,0.0,0.8242218675179569,0.0,0.9694732641660015,0.3306065442936951,0.0,0.9742617717478051,17.702913008778932,21.19772545889864,9.094772545889864,1.3487629688747007,17.875698324022345,21.384676775738228,9.174980047885075,15.623133610999108,0.8775683452726092,90.9421169365831,0.00936735044018,7.275507874914403,5.367267747089706,5.052339829810104,28.10205132054075,33.07496411634708
spotify_luigi,1.53757225433526,0.0,0.0,0.0,0.3697198755002223,0.0,1.1078257003112495,0.8145842596709649,0.0,1.1340595820364607,6.469986660738106,8.197421076033793,4.087149844375278,1.5649177412183193,7.034459759893286,8.835927078701646,4.292574477545576,4.177015202092517,0.3333580787823353,20.70251919600684,0.002552677374817,2.392189679218968,1.905439330543933,1.1501399553337004,7.658032124451348,44.2525023675352
Ciphey_Ciphey,1.8558951965065504,0.0,0.0,0.0,0.1222707423580786,0.0,1.537117903930131,0.7467248908296943,0.0,1.5414847161572052,7.098253275109171,8.914847161572052,4.067685589519651,1.3689956331877728,7.170305676855895,8.997816593886462,4.111353711790393,6.419824073734508,0.507664055669279,51.37674756997861,0.0041586791583245,3.4781746031746037,2.632936507936508,2.8542637538877056,12.47603747497385,66.40354725936743
recommenders-team_recommenders,2.478021978021978,0.0,0.0,0.0,0.4377289377289377,0.0,7.606227106227106,6.195970695970696,0.0,7.617216117216117,19.6978021978022,29.37545787545788,10.375457875457876,2.838827838827839,19.76923076923077,29.465201465201464,10.424908424908423,17.626091268104226,0.946289038182336,123.71337683904724,0.0115531563824598,8.822310756972112,5.90996015936255,6.8729653799471,34.65946914737928,52.70828605414767
aws_aws-cli,1.3972578660573036,0.0,0.0,0.0,0.4410265424503428,0.0,0.934434874318861,0.3505009667779926,0.0,0.9383019862893304,9.6596941465987,11.05097556688346,5.022499560555458,1.6030936895763754,9.680435928985762,11.07259623835472,5.031815784847952,4.324201102912916,0.3286233463999902,13.0279234198995,0.002688400949405,2.7498666666666667,2.161955555555556,0.7237735233277427,8.06520284821467,50.001150814799054
kivy_kivy,2.7641692009953,0.0,0.0,0.0,0.3209842410837711,0.0,1.962952723251313,1.046723804257672,0.0,1.983688139341996,9.7732927840752,12.426043682609896,7.327343102018247,2.034835499032347,10.00691180536356,12.689798175283384,7.491014653027371,16.951119838497146,0.9272740138864096,209.3128039915885,0.0117786192784191,8.131333005410722,5.249631087063453,11.628489110643766,35.33585783525738,42.77477411626292
ipython_ipython,2.654151242728715,0.0,0.0,0.0,0.3685880486515071,0.0,5.043363299841354,3.564780539397145,0.0,5.100475938656795,10.212057112638815,16.06663141195135,6.859333685880486,1.97567424643046,10.53358011634056,16.442622950819672,7.051824431517716,11.12442237472372,0.718446951164663,70.27389855465249,0.0069061998321517,5.666107382550336,4.186912751677852,3.904105475258487,20.71859949645499,41.578146624514495
zhayujie_chatgpt-on-wechat,3.4945295404814005,0.0,0.0,0.0,0.4113785557986871,0.0,2.015317286652079,1.2056892778993435,0.0,2.024070021881838,12.01969365426696,14.185995623632383,9.321663019693654,2.2472647702407,12.157549234135669,14.332603938730854,9.422319474835886,23.269062206867822,1.0383727181893323,153.92858249879822,0.013925502786411,9.709570957095709,6.904290429042904,8.551587916599916,41.77650835923339,51.92957693298349
RaRe-Technologies_gensim,2.218504966021955,0.0,0.0,0.0,0.3915316257187663,0.0,7.542080501829587,6.270256142185049,0.0,7.566649242028228,10.168322007318348,18.582854155776268,7.478306325143754,2.0041819132253007,10.251437532671195,18.69053842132776,7.535807631991636,13.960275980901669,0.8726811534347566,118.85824433778927,0.0091394565302603,6.9439918533604885,4.779022403258656,6.603235796543856,27.41836959078097,31.4695515418934
sanic-org_sanic,2.671840354767184,0.0,0.0,0.0,0.2638580931263858,0.0,4.496674057649668,3.789356984478936,0.0,4.5266075388026605,10.73059866962306,15.546563192904657,5.267184035476719,2.4855875831485585,10.917960088691796,15.773835920177383,5.383592017738359,8.598803424671482,0.6126059662042521,38.46791030329288,0.0057593735367398,5.404910714285714,3.842857142857143,2.1371061279607053,17.278120610220032,39.580092029033885
tiangolo_fastapi,1.89119170984456,0.0,0.0,0.0,0.0880829015544041,0.0,0.3834196891191709,0.0103626943005181,0.0,0.38860103626943,16.502590673575128,17.031088082901555,3.4974093264248705,6.61139896373057,17.321243523316063,17.854922279792746,3.808290155440415,6.665966940412748,0.403660223513742,12.640687978229614,0.0038543865032608,4.172422815279958,3.3864468864468864,0.7022604432349676,11.56315950978239,57.15440896510761
babysor_MockingBird,2.63220675944334,0.0,0.0,0.0,0.3956262425447316,0.0,2.886679920477137,1.5447316103379722,0.0,2.886679920477137,13.570576540755468,17.709741550695824,9.590457256461232,3.3479125248508947,13.570576540755468,17.709741550695824,9.590457256461232,25.106024442934437,1.4114367287060154,280.3545705517888,0.0172253837255834,11.832618025751072,7.628040057224607,15.575253919543862,51.67615117675047,52.13624830755295
yt-dlp_yt-dlp,4.113026052104209,0.0,0.0,0.0,0.5392785571142285,0.0,0.6707414829659318,0.1270541082164328,0.0,0.7200400801603206,19.00440881763527,21.552905811623248,9.789178356713428,2.365731462925852,20.04228456913828,22.67114228456914,10.4501002004008,23.375961773066717,1.0401638944114635,189.93283516020875,0.0139196514580966,9.653396311291049,7.081196581196581,10.551824175567113,41.75895437428995,35.24916234643259
PaddlePaddle_PaddleOCR,2.8688789963577497,0.0,0.0,0.0,0.3787940105220558,0.0,1.5082962363415622,0.8405503844597328,0.0,1.5151760420882234,16.5014164305949,19.20356131121004,10.734925131525696,3.292594091460947,16.657223796033993,19.368676649129903,10.838122217725616,36.78086029297075,1.5325316283886836,404.4748522276852,0.0249132628041129,15.714285714285714,9.67728337236534,22.47082512376017,74.73978841233915,47.286995351779815
httpie_cli,1.7882599580712788,0.0,0.0,0.0,0.3165618448637317,0.0,1.1236897274633124,0.6163522012578616,0.0,1.134171907756813,8.526205450733753,10.117400419287211,4.272536687631027,2.060796645702306,8.633123689727464,10.245283018867925,4.327044025157233,10.140832495676966,0.7897081214027767,36.67261144214663,0.0059114511496968,5.623834196891192,4.638341968911917,2.037367302341499,17.734353449090822,49.71338511617344
nvbn_thefuck,1.325925925925926,0.0,0.0,0.0,0.1925925925925926,0.0,0.4666666666666667,0.4185185185185185,0.0,0.4666666666666667,5.644444444444445,6.207407407407407,2.774074074074074,2.162962962962963,5.696296296296296,6.274074074074074,2.7962962962962963,4.342142820919018,0.4357661981433047,11.39912013821748,0.002619808847396,3.0133426966292136,2.629915730337079,0.6332844521231843,7.8594265421884035,64.6562567942488
openai_gym,2.484848484848485,0.0,0.0,0.0,0.3306982872200263,0.0,2.355731225296443,1.8866930171278,0.0,2.3662714097496704,12.196310935441373,15.628458498023717,6.978919631093544,2.1251646903820816,12.35836627140975,15.803689064558627,7.0566534914361005,25.260525154202497,1.1584295819035406,343.33976432360765,0.0182521093657157,11.689844464775849,7.116193961573651,19.07443135131156,54.75632809714679,54.56779574684161
certbot_certbot,1.5977234869516934,0.0,0.0,0.0,0.4397556912826207,0.0,2.0741254858411997,1.3548028872848417,0.0,2.0893947806774014,8.004441976679622,10.665463631315935,5.1113270405330375,1.732648528595225,8.061354802887285,10.733481399222654,5.149639089394781,6.389739869313379,0.528446303887817,21.653245184475413,0.0040017081554628,4.061914672216441,3.186004162330905,1.2029580658041912,12.005124466388656,35.593161579485376
huggingface_transformers,2.5662500354278266,0.0,0.0,0.0,0.2400022673808916,0.0,2.850126123062098,1.754017515517388,0.0,2.8753507354816765,15.002239038630504,19.53558370886829,7.950854519173539,3.325114077601111,15.190573363942976,19.77073944959329,8.058300031176488,18.41507888516769,0.9842301011406376,224.3975346082925,0.0132615528791109,9.016758705322902,5.360331339162448,12.466529700460812,39.78465863733441,36.59308705676664
mitmproxy_mitmproxy,2.1052631578947367,0.0,0.0,0.0,0.3584962406015037,0.0,0.8688721804511278,0.4815037593984962,0.0,0.8712781954887218,9.206315789473685,10.46406015037594,5.457443609022556,1.953684210526316,9.324812030075188,10.585263157894737,5.53203007518797,15.663428451773951,0.7056961513038517,70.31632867660672,0.0097024028769499,7.405797101449275,5.1741814278046165,3.906462704255953,29.10720863084912,41.30154942352846
commaai_openpilot,3.1701623815967523,0.0,0.0,0.0,0.3863328822733423,0.0,1.503382949932341,0.1671177266576454,0.0,1.5148849797023003,11.791948579161028,14.777740189445195,9.37043301759134,1.9533152909336944,11.921177266576455,14.93335588633288,9.480040595399188,29.48253450781724,1.2399191411141044,351.9956660142542,0.0194055108876203,12.221692491060786,7.962653953118792,19.555314778569556,58.216532662861056,42.68678037893064
ytdl-org_youtube-dl,4.591265779597407,0.0,0.0,0.0,0.5063118389628113,0.0,0.8062094848174685,0.1299897645854657,0.0,0.8884339815762539,22.14602524735585,25.44114636642784,11.838621630842717,2.232343909928352,23.51757079495053,26.905151825315592,12.727055612418969,28.333927353608,1.147941421044375,246.58429410967187,0.0170457472513985,11.348161120840633,8.139404553415062,13.69912745053734,51.13724175419509,37.75382954209756
Textualize_rich,2.828125,0.0,0.0,0.0,0.3004807692307692,0.0,2.907451923076923,2.753605769230769,0.0,2.9555288461538463,11.03125,14.42548076923077,5.902644230769231,2.668269230769231,11.43389423076923,14.893028846153848,6.1610576923076925,11.196072700247925,0.7868033499888594,87.12212765919949,0.0075780979024048,6.4527777777777775,4.548611111111111,4.840118203288882,22.734293707215397,33.883724948842435
django_django,1.6062054407137452,0.0,0.0,0.0,0.2565021707093639,0.0,1.4662046441231529,0.7924084916557136,0.0,1.4931692356713266,10.15087425817501,12.029593340502649,4.931612697654041,1.4932488947305531,10.598598000557612,12.508782411279723,5.021627434579997,4.063345196325972,0.2960695960065102,23.07303830066074,0.0025199362879704,2.229454806919596,1.7147993063486022,1.2818354611478189,7.559808863911319,43.277773227872814
hankcs_HanLP,2.6612190812720846,0.0,0.0,0.0,0.2937279151943462,0.0,2.147968197879859,1.6183745583038869,0.0,2.166077738515901,10.001325088339222,12.37190812720848,6.682420494699647,3.923144876325088,10.159452296819788,12.558745583038869,6.806095406360424,16.1683421276322,0.9258468014785036,205.3579157879617,0.0115242682986495,7.925252525252525,5.017777777777778,11.408773099331189,34.57280489594847,46.46318140496576
ansible_ansible,3.194240744052942,0.0,0.0,0.0,0.4550169915936326,0.0,2.082990520479342,0.8349132534430335,0.0,2.103022715077804,11.456269003756036,15.15524950813808,7.994276515829011,1.9813986764442852,11.60812019316759,15.333929529601145,8.096762654265785,16.96010135981098,0.8217036685488894,140.21429296386293,0.0104615283271941,7.453463203463204,5.358585858585859,7.78968294243674,31.384584981583053,43.61966282865598
psf_black,2.751923076923077,0.0,0.0,0.0,0.4653846153846154,0.0,2.673076923076923,1.5634615384615385,0.0,2.767307692307692,12.45,15.265384615384615,7.0442307692307695,1.5807692307692307,12.680769230769233,15.596153846153848,7.176923076923077,18.942212602241387,1.0013242959183142,208.00584412367783,0.0125971612850497,8.735562310030396,5.825734549138804,11.555880229093216,37.79148385514923,40.465326471831006
AUTOMATIC1111_stable-diffusion-webui,3.130028063610851,0.0,0.0,0.0,0.3666978484565014,0.0,1.069223573433115,0.4387277829747427,0.0,1.0907390084190831,12.253507951356408,15.073900841908326,9.510757717492984,3.0636108512628626,12.674462114125353,15.59401309635173,9.842843779232927,26.80671152753825,1.2661992833432605,347.16318512121023,0.0186362851729428,12.019346230820547,7.4949966644429615,19.286843617845,55.90885551882846,34.51548646674029
hpcaitech_ColossalAI,2.6323396567299007,0.0,0.0,0.0,0.3353206865401987,0.0,2.5465221318879854,1.5640469738030711,0.0,2.607046070460705,12.040831074977415,15.72755194218609,7.19620596205962,2.874616079494128,12.323396567299008,16.08545618789521,7.389521228545619,19.96488328727173,1.040006989343604,203.4186841557496,0.0140980951085358,9.626516340802056,5.939346367917796,11.30103800865265,42.29428532560792,53.51840563186839
keras-team_keras,1.7483138090166843,0.0,0.0,0.0,0.4089456869009584,0.0,1.1648917287894924,0.568512602058928,0.0,1.189563365282215,11.891018814341498,13.701632942847,5.8452254171104014,2.119098331558396,12.237841675541356,14.086616968406108,6.010827121050763,10.91459536740052,0.7031348316421238,103.56746485115984,0.0073707634050725,5.589387755102041,3.7190204081632654,5.753748047286627,22.11229021521719,44.96413972983576
localstack_localstack,1.8672341506797103,0.0,0.0,0.0,0.239105577436158,0.0,1.4314572481260324,0.6376572227163003,0.0,1.463346461694829,12.73675517723288,15.297547960869013,6.143437936729767,2.5881082454580104,13.390547579723034,16.00304916783128,6.438699021725321,6.839570258023746,0.4289892091705312,29.6993792230164,0.0041255278420515,3.6181082865632224,2.7652690656982504,1.649965512389829,12.376583526154372,49.50563089253174
pytorch_pytorch,1.8559431392228756,0.0,0.0,0.0,0.3817414637143852,0.0,1.495483500952459,0.5305913438889003,0.0,1.6370414370864996,10.91700292906741,13.513836258986911,6.3577149177608,1.9963949939575183,12.938591999344544,15.769955551914135,7.586940046291555,13.409384108995168,0.8181390252834188,129.87727757137648,0.0089393496572579,6.827886110072607,4.610397276716318,7.215404309520582,26.818048971777856,26.04081722577967
scrapy_scrapy,1.5033377837116155,0.0,0.0,0.0,0.3735647530040053,0.0,0.6162883845126835,0.3217623497997329,0.0,0.629105473965287,8.909479305740987,10.002403204272364,4.716154873164219,1.768224299065421,9.314285714285717,10.441655540720962,4.897196261682243,2.904721720288656,0.2756399991435894,9.664271929100789,0.0018275065383573,1.9401853411962933,1.558270148834597,0.5369039960611591,5.482519615072019,45.69017571128588
LAION-AI_Open-Assistant,2.4838709677419355,0.0,0.0,0.0,0.2419354838709677,0.0,1.1093189964157706,0.4444444444444444,0.0,1.1218637992831542,10.315412186379929,12.390681003584229,6.166666666666667,2.492831541218638,10.43010752688172,12.543010752688172,6.256272401433692,15.498544595022064,0.9219310309638158,135.3094646953774,0.0101107343884859,7.465051903114187,5.098961937716263,7.517192483076534,30.332203165458072,50.62170346537367
pandas-dev_pandas,1.7793515358361776,0.0,0.0,0.0,0.1745733788395904,0.0,3.1188850967007964,1.9171217292377705,0.0,3.141126279863481,12.110295790671218,16.502673492605233,6.855745164960182,2.099829351535836,12.249089874857791,16.66632536973834,6.940386803185438,9.159959241009048,0.7084037834139869,67.96824208155462,0.0063470163728411,5.468067097568483,3.6456602031394274,3.776013448975135,19.04104911852666,28.84022016562656
XX-net_XX-Net,3.207409212771143,0.0,0.0,0.0,0.5898123324396782,0.0,3.438459663660736,2.546429441871801,0.0,3.450402144772118,10.68754569826956,15.454058006336826,7.801364854984158,2.152083841091884,10.724835486229589,15.499390689739217,7.826224713624177,20.715796083852236,1.1336527696674497,221.5241547920189,0.0136095975694626,9.47433155080214,6.385561497326203,12.306897488445438,40.82879270838729,36.0707027482857
microsoft_DeepSpeed,2.676156583629893,0.0,0.0,0.0,0.4640021899808376,0.0,1.5217629345743224,0.6802627977005201,0.0,1.5630988228852998,10.915138242540378,13.639200656994252,7.011497399397755,2.3925540651519297,11.252121543936491,14.047084588009854,7.242814125376403,16.94744394556591,0.943263489274314,160.43065730048068,0.0111849539633475,7.97551323274796,5.383873361365323,8.912814294471092,33.5548618900421,41.39071267562706
open-mmlab_mmdetection,2.788632792037716,0.0,0.0,0.0,0.2839182818229439,0.0,7.163174436877947,5.726296490309062,0.0,7.185437401781037,21.264274489261396,30.17443687794657,11.66788894709272,3.533001571503405,21.435044525929808,30.387899423782084,11.790990047145105,27.968808964986,1.508162532079865,286.30755145273235,0.0194844690706814,13.400214880472737,8.246038141283911,15.905975080707252,58.45340721204445,57.49032756603625
geekcomputers_Python,2.388535031847134,0.0,0.0,0.0,0.5143312101910829,0.0,1.7101910828025475,0.9840764331210192,0.0,1.713375796178344,9.95859872611465,12.22452229299363,6.547770700636943,1.6576433121019107,10.019108280254777,12.288216560509554,6.590764331210191,19.199685089209726,1.2012051260262555,216.7658500149257,0.0141976705094595,10.278380332610269,6.261026753434563,12.042547223051432,42.59301152837852,59.25330889339251
huggingface_pytorch-image-models,2.5900046274872746,0.0,0.0,0.0,0.2660805182785747,0.0,1.1878759833410455,0.5446552521980564,0.0,1.1892642295233689,13.593706617306802,15.469689958352614,7.723276260990282,4.02776492364646,13.633965756594169,15.510411846367422,7.756131420638593,13.523950603200984,0.8254195569283339,139.96767545747323,0.0090646359769093,6.499655172413793,4.273103448275862,7.775981969859638,27.19390793072807,37.27658867002746
encode_django-rest-framework,1.6067718353212774,0.0,0.0,0.0,0.2547133512889573,0.0,1.2212389380530972,0.8687956906502501,0.0,1.2524047710657946,7.696806464024624,9.682954982685647,4.468641785302039,1.697575990765679,8.429011158137746,10.482878030011545,4.591381300500192,6.65152941448555,0.5302898214498771,23.26819598673506,0.0042991726027566,4.365716954694069,3.3736571695469406,1.2926775548186191,12.897517808270074,32.446147425057966
facebookresearch_detectron2,2.2882703777335984,0.0,0.0,0.0,0.3384691848906561,0.0,4.17544731610338,3.149602385685885,0.0,4.201789264413519,12.9448310139165,17.825049701789265,7.746520874751491,2.5621272365805168,13.300695825049702,18.2162027833002,7.979125248508946,18.932429882498425,1.0800372145493582,160.86464022416902,0.0122861355526489,8.95806745670009,6.10619872379216,8.936924456898295,36.858406657946645,54.95717790994601
python-poetry_poetry,3.3166833166833167,0.0,0.0,0.0,0.3226773226773227,0.0,1.1868131868131868,0.4735264735264735,0.0,1.2177822177822175,12.182817182817184,15.463536463536464,7.501498501498501,2.046953046953047,12.23976023976024,15.53946053946054,7.537462537462537,10.80851224541915,0.6754480279536527,47.313618271187735,0.0065202198418333,5.78719723183391,4.438581314878893,2.6285343483993278,19.560659525500355,35.69779376811252
lm-sys_FastChat,1.907692307692308,0.0,0.0,0.0,0.15,0.0,0.4384615384615384,0.0807692307692307,0.0,0.4384615384615384,7.815384615384615,8.615384615384615,4.35,2.3653846153846154,7.815384615384615,8.615384615384615,4.35,25.912248773796108,1.231260148198208,242.25619605756395,0.0173928989079917,11.559734513274336,7.54646017699115,13.458677558753562,52.17869672397538,40.86762368341547
geekan_MetaGPT,1.8405172413793105,0.0,0.0,0.0,0.3836206896551724,0.0,1.5280172413793105,1.0107758620689655,0.0,1.5474137931034482,6.993534482758621,8.849137931034482,4.495689655172414,2.556034482758621,7.127155172413793,9.004310344827585,4.603448275862069,6.600298644641865,0.4816611500096827,47.33285183348785,0.0045599391164325,4.007824726134586,2.8857589984350547,2.6296028796382243,13.679817349297734,90.09802608650548
ray-project_ray,2.156492398386596,0.0,0.0,0.0,0.2750155134967422,0.0,3.5711681663046853,2.1867825007756747,0.0,3.628141483090289,12.078886130933912,16.63624728513807,5.82865342848278,2.244996897300652,12.53983090288551,17.169019547005895,6.054336022339435,13.090711525888922,0.7702282606338172,80.05662096232295,0.0083365850014659,6.6647853255392056,4.690747833098166,4.44759005346219,25.00975500440199,46.44620717541434
explosion_spaCy,3.5183044315992293,0.0,0.0,0.0,0.6088631984585742,0.0,4.998073217726397,3.753371868978805,0.0,5.065510597302505,13.354527938342969,18.639691714836225,8.797687861271676,2.955684007707129,13.610789980732177,18.961464354527937,8.959537572254336,15.786619229392214,0.9074908361100904,95.3144925987654,0.0106129782613501,8.751097178683386,5.783385579937304,5.295249588820316,31.83893478405017,36.27013987966846
sqlmapproject_sqlmap,4.100573215216259,0.0,0.0,0.0,0.3866597186034393,0.0,1.6195935383011986,0.9463262115685253,0.0,1.6263678999478894,11.164669098488796,14.69254820218864,9.183428869202707,2.014590932777488,11.277227722772276,14.81500781657113,9.260031266284525,46.94183287526479,1.33166655437116,761.2099000404379,0.0321101216816186,17.244114002478316,10.406030565881869,42.28943889113513,96.33036504485736,40.15228677255896
streamlit_streamlit,1.4669590643274857,0.0,0.0,0.0,0.3263157894736842,0.0,3.4842105263157896,2.700584795321637,0.0,3.506432748538012,9.77719298245614,14.3812865497076,4.808187134502924,1.758187134502924,10.119298245614036,14.76374269005848,4.956432748538012,4.426205796952217,0.3643163285506975,24.822868254918998,0.0028582577754632,2.6648675171736995,2.0142296368989205,1.3790482363843966,8.57477332639,57.91169559585125
